lambda_curl,lambda_smooth,overlap_fraction,reg,window_size,iccoh_mean,cbdir_mean,elapsed_seconds,status,cbdir_Phase_1_to_Phase_2,cbdir_Phase_2_to_Phase_3,cbdir_Phase_3_to_Phase_4,iccoh_Phase_1,iccoh_Phase_2,iccoh_Phase_3,iccoh_Phase_4
0.5,0.5,0.05,0.1,200,0.9447563536427915,0.8697647542044765,7.824586629867554,ok,0.9188702307620102,0.7968909736803845,0.8935330581710349,0.9298268776237965,0.9589614365547895,0.9593828900754452,0.9308542103171349
0.5,0.5,0.1,0.01,50,0.9085216735169379,0.870905979453799,8.451352834701538,ok,0.9185042458999013,0.7984836727537877,0.8957300197077077,0.9619159512519836,0.9522688573598862,0.8242467536120094,0.8956551318438724
0.5,0.5,0.1,0.01,100,0.9267113919977564,0.8681555886606435,8.795745849609375,ok,0.9217093741050295,0.788283290998131,0.8944741008787698,0.9622458325028419,0.9578723478615284,0.9236438379352913,0.8630835496913641
0.5,0.5,0.1,0.01,200,0.939807937014848,0.8708960250559995,10.397321701049805,ok,0.9219607567093535,0.7936568796239352,0.8970704388347097,0.9579569514393806,0.956728705137968,0.9395143934935332,0.9050316979885101
0.5,0.5,0.1,0.05,50,0.9474280541390181,0.8697391080155025,9.839194059371948,ok,0.9188193557111353,0.7974710115792623,0.89292695675611,0.963988762319088,0.9621063175797463,0.9394940643161536,0.9241230723410845
0.5,0.5,0.1,0.05,100,0.9525561860948801,0.8707604580676471,8.807110786437988,ok,0.9188702307620102,0.800481640301376,0.8929295031395549,0.9605608100295067,0.9630025989711285,0.9553881386518478,0.9312731967270375
0.5,0.5,0.1,0.05,200,0.9468112904243171,0.8707455803097405,9.005881309509277,ok,0.9191430076305318,0.7997438253108048,0.8933499079878848,0.9355038751661777,0.9604971558302641,0.9591051721572876,0.932138958543539
0.5,0.5,0.1,0.1,50,0.9450713616795838,0.8695311494877839,9.138620615005493,ok,0.9191754810672605,0.7955837128096065,0.8938342545864849,0.963298184454441,0.9610563600808382,0.9359366273880005,0.9199942747950554
0.5,0.5,0.1,0.1,100,0.9511227714382111,0.8702984550464611,8.896952867507935,ok,0.9188702307620102,0.799095631237818,0.8929295031395549,0.9598161907196044,0.9621783075779676,0.953601541057229,0.9288950463980437
0.5,0.5,0.1,0.1,200,0.9455814939998091,0.8704642456298588,9.576874732971191,ok,0.9188702307620102,0.7993234277022758,0.8931990784252906,0.9343101992607117,0.9595546029806137,0.9576943255513907,0.9307668482065201
0.5,1.0,0.0,0.01,50,0.9116436866065633,0.8724513336098371,8.542526721954346,ok,0.9219607567093535,0.8001166632537574,0.8952765808664003,0.965046744287014,0.9443100939365103,0.8556707792981179,0.8815471289046108
0.5,1.0,0.0,0.01,100,0.9316650256720604,0.867881973769019,7.975013494491577,ok,0.9217701086618882,0.7861080931043596,0.8957677195408095,0.9647467354536057,0.953487798795104,0.9119748587985523,0.8964507096409797
0.5,1.0,0.0,0.01,200,0.943610343074426,0.8693405309249361,8.360700607299805,ok,0.91856498045676,0.7927715802871975,0.8966850320308507,0.9603250512480735,0.9566538531482219,0.9441434563770891,0.9133190115243196
0.5,1.0,0.0,0.05,50,0.9497577397618444,0.8701512902102734,10.588144540786743,ok,0.9191754810672605,0.7976897322297826,0.893588657333777,0.9636138442754746,0.9631274883598089,0.944558880828321,0.9277307455837727
0.5,1.0,0.0,0.05,100,0.9544099159277976,0.8696890869585948,10.512133121490479,ok,0.9188702307620102,0.7967686291902537,0.8934284009235206,0.9613128409981727,0.9631033861935139,0.95822383017838,0.9349996063411236
0.5,1.0,0.0,0.05,200,0.9478916025906801,0.870081919371505,9.322887659072876,ok,0.9185679731068114,0.7979773591006198,0.893700425907084,0.9379334650933743,0.9608560529053212,0.9605482935011387,0.9322285988628864
0.5,1.0,0.0,0.1,50,0.948184316067025,0.870091882037847,8.599761009216309,ok,0.9188702307620102,0.797788746813272,0.8936166685382589,0.9629086757898331,0.9623610881119966,0.9424743878915905,0.92499311247468
0.5,1.0,0.0,0.1,100,0.9534061776101589,0.8693217407560155,7.349280595779419,ok,0.9188702307620102,0.7956665905825157,0.8934284009235206,0.9606602263450622,0.9623542583286763,0.9567429553866387,0.9338672703802585
0.5,1.0,0.0,0.1,200,0.946789533842355,0.870211979637534,7.683262586593628,ok,0.9185679731068114,0.7981111296422967,0.8939568361634943,0.9365351322591304,0.9601425114423037,0.9595235474407673,0.9309569442272186
0.5,1.0,0.05,0.01,50,0.9152225129019061,0.8711047633606026,8.613906145095825,ok,0.9217093741050295,0.7982638976806606,0.8933410182961176,0.9669464419484138,0.9445056780539453,0.8475232639840106,0.9019146676212549
0.5,1.0,0.05,0.01,100,0.9327454176784958,0.8687816847248415,7.983777284622192,ok,0.9188702307620102,0.792088244355971,0.8953865790565436,0.9644783272147178,0.9580991684943437,0.9243476056586951,0.8840565693462268
0.5,1.0,0.05,0.01,200,0.9429032748397439,0.8688301575399923,7.7696521282196045,ok,0.91856498045676,0.7941378834540178,0.8937876087091989,0.9599571725130082,0.9574004723131657,0.9447580917105078,0.9094973628222942
0.5,1.0,0.05,0.05,50,0.9488958318661899,0.8693534277402427,9.873723268508911,ok,0.9188193557111353,0.795473192627637,0.893767734881956,0.9633653965592385,0.962101785749197,0.9436965284869074,0.9264196166694164
0.5,1.0,0.05,0.05,100,0.954446776483208,0.8699828773814536,9.966727018356323,ok,0.9188702307620102,0.7976500004588299,0.8934284009235206,0.9618824583292007,0.963317628800869,0.9576629727035761,0.9349240460991859
0.5,1.0,0.05,0.05,200,0.9461156098991632,0.8699992276149948,8.93683409690857,ok,0.9188702307620102,0.7976990511594534,0.8934284009235206,0.9318008565306664,0.9598585265874863,0.9605872710049153,0.9322157854735851
0.5,1.0,0.05,0.1,50,0.9469919357784092,0.8683581027128415,8.669440507888794,ok,0.9188193557111353,0.7926962952593591,0.8935586571680303,0.9627677502036095,0.961351535603404,0.9409222437590361,0.9229262135475874
0.5,1.0,0.05,0.1,100,0.9532875882275402,0.8701624893038108,8.317512273788452,ok,0.9188702307620102,0.7981888362259012,0.8934284009235206,0.9610752702355385,0.9624610762894154,0.9559334722906351,0.9336805340945721
0.5,1.0,0.05,0.1,200,0.9448332323879004,0.8697342291739515,7.694058895111084,ok,0.9188702307620102,0.7967993985888094,0.8935330581710349,0.9298642327785492,0.9590045677125454,0.95945933547616,0.9310047935843467
0.5,1.0,0.1,0.01,50,0.9090557052359654,0.8708234357629648,8.491570234298706,ok,0.9185042458999013,0.7982360416812853,0.8957300197077077,0.9619377337098122,0.9524078091233968,0.8247946819306234,0.8970825961800292
0.5,1.0,0.1,0.01,100,0.9273040416335425,0.8682763556627094,7.748833656311035,ok,0.9217093741050295,0.7886455920043289,0.8944741008787698,0.9623208966851234,0.9579906636476516,0.9242951218890958,0.8646094843122992
0.5,1.0,0.1,0.01,200,0.9403278656984912,0.8705384962501949,7.358041048049927,ok,0.9219607567093535,0.793438994061222,0.8962157379800088,0.9580348235964775,0.9568783048540354,0.9400283297523856,0.9063700045910664
0.5,1.0,0.1,0.05,50,0.9477665779422969,0.8697381392770297,10.42106294631958,ok,0.9188193557111353,0.7974681053638436,0.89292695675611,0.9640625594258309,0.9622115620672703,0.9400768225863576,0.9247153676897287
0.5,1.0,0.1,0.05,100,0.9527236789762974,0.8707980273359855,9.088342428207397,ok,0.9188702307620102,0.8005943481063915,0.8929295031395549,0.9606203801631927,0.9630845903158188,0.9556374281048775,0.9315523173213005
0.5,1.0,0.1,0.05,200,0.9468846781253815,0.8710899889874826,9.268876552581787,ok,0.9191430076305318,0.8007770513440309,0.8933499079878848,0.9355179248452187,0.9605437750667334,0.9592110725194216,0.9322659400701523
0.5,1.0,0.1,0.1,50,0.945479694634676,0.8696329916710742,8.379329919815063,ok,0.9191754810672605,0.7960864780182542,0.8936370159277077,0.9633779002428055,0.9611716438680887,0.9365858829468489,0.9207833514809608
0.5,1.0,0.1,0.1,100,0.9513309709336609,0.8703373937214898,8.714094638824463,ok,0.9188702307620102,0.7992124472629042,0.8929295031395549,0.9598849281668663,0.9622714233696461,0.9538865043595434,0.9292810278385878
0.5,1.0,0.1,0.1,200,0.9456778669133783,0.8704891640221243,8.061989068984985,ok,0.9188702307620102,0.7993981828790718,0.8931990784252906,0.9343304697871209,0.9596132981479168,0.9578319210112095,0.9309357787072658
1.0,0.1,0.0,0.01,50,0.9052219402067712,0.8736398318255504,7.686638116836548,ok,0.9219607567093535,0.8037548247751835,0.8952039139921141,0.9641285763382912,0.9391831237487495,0.8483423990316223,0.869233661708422
1.0,0.1,0.0,0.01,100,0.9273273291306977,0.8676106421683651,7.6600611209869385,ok,0.9188702307620102,0.7892071061222882,0.8947545896207969,0.9641059676408767,0.9501724090129137,0.9050790535242995,0.889951886344701
1.0,0.1,0.0,0.01,200,0.939323054079432,0.870706018015459,7.455756425857544,ok,0.9182484273816715,0.7953459418336633,0.898523684831042,0.958731753051281,0.9537973012924195,0.9387598951924592,0.9060032667815685
1.0,0.1,0.0,0.05,50,0.9468426246158779,0.8707236060453732,10.666781902313232,ok,0.9185679731068114,0.8001449066497793,0.8934579383795287,0.9628589213490486,0.9608285101726651,0.9395339340344071,0.9241491329073906
1.0,0.1,0.0,0.05,100,0.9528292541913688,0.8706910516613079,9.015794515609741,ok,0.9191754810672605,0.7997709321183307,0.8931267417983321,0.9602586933970452,0.9615375526845455,0.9562539211064577,0.9332668495774269
1.0,0.1,0.0,0.05,200,0.9458667467087507,0.8704757385282077,8.613774538040161,ok,0.9182951962382899,0.7996382193924816,0.8934937999538517,0.9350763190984726,0.9590093769133091,0.9589814946055413,0.93039979621768
1.0,0.1,0.0,0.1,50,0.9448584426369634,0.8706862837559478,8.461370468139648,ok,0.9188193557111353,0.800042829338904,0.893196666217804,0.9620843295454979,0.9596540244661738,0.9369785623662173,0.9207168541699647
1.0,0.1,0.0,0.1,100,0.9515240921974182,0.8708733702159864,8.784975528717041,ok,0.9194482579357821,0.800082093162366,0.8930897595498113,0.9595379466414452,0.9604341422766447,0.9542962408810854,0.9318280389904976
1.0,0.1,0.0,0.1,200,0.9444562722630799,0.87034349891553,8.684014797210693,ok,0.9182951962382899,0.7994124407253888,0.8933228597829116,0.9333910825550557,0.9582074344158172,0.9575741831511259,0.9286523889303208
1.0,0.1,0.05,0.01,50,0.9088005110498779,0.8706421059124235,8.897218227386475,ok,0.9217701086618882,0.7966394868535609,0.8935167222218217,0.9661966935992241,0.9379946488551796,0.8388488948078011,0.8921618069373071
1.0,0.1,0.05,0.01,100,0.9274698379047913,0.8692596300902992,7.442965030670166,ok,0.9189240984629368,0.793981033264238,0.8948737585437231,0.9639703333973885,0.9558530018627643,0.915313172200229,0.8747428441587836
1.0,0.1,0.05,0.01,200,0.9393388555850835,0.8700379654740299,7.680351495742798,ok,0.9188702307620102,0.7970615796333261,0.8941820860267533,0.9586308614611626,0.9549180717617274,0.9389329250529408,0.9048735640645027
1.0,0.1,0.05,0.05,50,0.9458520625373348,0.8698535151343391,9.875224590301514,ok,0.9185679731068114,0.7979467356409959,0.8930458366552096,0.9624330379962921,0.9595291366800666,0.9385635465867818,0.922882528886199
1.0,0.1,0.05,0.05,100,0.9529534268528224,0.8717768989138811,10.02206802368164,ok,0.9186188481576866,0.8037823454444016,0.8929295031395549,0.9610111173391342,0.9618280385881662,0.955486142411828,0.9334884090721607
1.0,0.1,0.05,0.05,200,0.9441102362312377,0.8704602332140018,9.463056564331055,ok,0.9188702307620102,0.7992390853985598,0.8932713834814352,0.9286149186789989,0.9581785026192665,0.9592393024712801,0.930408221155405
1.0,0.1,0.05,0.1,50,0.9435193900359445,0.8701521058386849,8.815687417984009,ok,0.9188193557111353,0.7977577918163763,0.8938791699885431,0.9617393357157707,0.9583908913899213,0.9352068618389312,0.9187404711991548
1.0,0.1,0.05,0.1,100,0.9515326756592839,0.8717983876478974,8.269973516464233,ok,0.9188702307620102,0.8034351726318707,0.8930897595498113,0.9601540247797966,0.9606428178548813,0.9533941699191928,0.9319396900832653
1.0,0.1,0.05,0.1,200,0.9424595825523137,0.8710585384986503,7.752716541290283,ok,0.9191754810672605,0.8008856026425684,0.893114531786122,0.9260165276229382,0.9571422735750675,0.957773984670639,0.9289055443406105
1.0,0.1,0.1,0.01,50,0.9034436531191314,0.8720733873679233,8.392004013061523,ok,0.91856498045676,0.8026963992490009,0.894958782398009,0.9606473770737648,0.9492374132946133,0.8128680092482246,0.8910218128599227
1.0,0.1,0.1,0.01,100,0.9227192357607273,0.8679673575717896,8.284797430038452,ok,0.9188702307620102,0.7907807065149454,0.8942511354384131,0.9614336897730827,0.9552749794125557,0.9176919670683564,0.8564763067889144
1.0,0.1,0.1,0.01,200,0.936687598039396,0.8710259494630749,7.657662391662598,ok,0.9223267415714622,0.7940267748676212,0.8967243319501415,0.9563445098400116,0.954950657621026,0.9350995000787079,0.9003557246178389
1.0,0.1,0.1,0.05,50,0.9444287388732264,0.8704856011301668,9.263477802276611,ok,0.9188193557111353,0.7994469693410522,0.893190478338313,0.9631273984313011,0.9592306220568717,0.9343828164888837,0.9209741185158491
1.0,0.1,0.1,0.05,100,0.9510658594556153,0.8725595394979968,9.590621709823608,ok,0.9188193557111353,0.8057695032330437,0.8930897595498113,0.9594345586299896,0.9613776335418225,0.9533045950978994,0.9301466505527496
1.0,0.1,0.1,0.05,200,0.9446535876914859,0.8714141809721715,8.41417384147644,ok,0.9188193557111353,0.8023285292464999,0.8930946579588791,0.9327789898216724,0.9582065005302429,0.9573381534218788,0.9302907069921493
1.0,0.1,0.1,0.1,50,0.9417065574692679,0.8703745268923996,8.670602321624756,ok,0.9188193557111353,0.7992331357856016,0.8930710891804622,0.9623230455517768,0.9575737790353597,0.9305241044491995,0.9164053008407355
1.0,0.1,0.1,0.1,100,0.9493880677502602,0.8723957969608054,8.465646266937256,ok,0.9188193557111353,0.8050810369626923,0.8932869982085885,0.9586417687535286,0.9601834863275289,0.9511871251687407,0.9275398907512427
1.0,0.1,0.1,0.1,200,0.9431931050494313,0.871350981280349,7.898661851882935,ok,0.9188193557111353,0.8021200764757085,0.8931135116542034,0.9313993558883668,0.9570727700591087,0.9556692768931389,0.928631017357111
1.0,0.5,0.0,0.01,50,0.9057349506852334,0.8736896839036931,8.463448286056519,ok,0.9222335335778749,0.8038288427998678,0.895006675333337,0.9641943508982659,0.9393804165199399,0.8488904490650165,0.870474586257711
1.0,0.5,0.0,0.01,100,0.9277737706052402,0.8678079737766026,7.9601781368255615,ok,0.9188702307620102,0.7897991009470007,0.8947545896207969,0.9641717274188996,0.950333048954606,0.9057261102945667,0.8908641957528889
1.0,0.5,0.0,0.01,200,0.9397037442018045,0.8707962599869998,7.809231281280518,ok,0.9182484273816715,0.7956166677482861,0.898523684831042,0.9587937563061714,0.9539278412312269,0.9391240178081207,0.906969361461699
1.0,0.5,0.0,0.05,50,0.9471142781004309,0.8706487521243654,10.286521196365356,ok,0.9185679731068114,0.8001175835455331,0.8932606997207516,0.9629142943620682,0.9609473006762564,0.9399981206022203,0.924597396761179
1.0,0.5,0.0,0.05,100,0.9529343099109828,0.8710485925262136,8.562688112258911,ok,0.9191754810672605,0.8008435547130484,0.8931267417983321,0.9602942041158676,0.9616026668548584,0.9564194172173739,0.9334209514558315
1.0,0.5,0.0,0.05,200,0.9459336278922855,0.8703832912929034,7.965432405471802,ok,0.9182951962382899,0.7993608776865684,0.8934937999538517,0.935136413782835,0.9590401975512505,0.9590501638501883,0.9305077363848686
1.0,0.5,0.0,0.1,50,0.9451678989147767,0.870607684768186,8.693110466003418,ok,0.9188193557111353,0.7998070323756187,0.893196666217804,0.9621464573740959,0.9597915703747422,0.9374633658993989,0.92127020201087
1.0,0.5,0.0,0.1,100,0.9516535080596805,0.8708498894232749,7.641696929931641,ok,0.9194482579357821,0.8000116507842313,0.8930897595498113,0.959584520816803,0.9605112469643354,0.9544973780065775,0.9320208864510059
1.0,0.5,0.0,0.1,200,0.9445528260171414,0.87024359881563,7.9072511196136475,ok,0.9182951962382899,0.7993458406587886,0.8930897595498113,0.9334723752140999,0.9582430229336023,0.9576678683906794,0.9288280375301838
1.0,0.5,0.05,0.01,50,0.9091945960413722,0.8707678050410649,8.4168062210083,ok,0.9217701086618882,0.7970165842394848,0.8935167222218217,0.9662282758355141,0.9381694586984813,0.8393040953889722,0.8930765542425215
1.0,0.5,0.05,0.01,100,0.9280208315124618,0.8691878881372582,7.504460096359253,ok,0.9189240984629368,0.7937658074051152,0.8948737585437231,0.9640160412788391,0.955995451927185,0.9158492228656542,0.8762226099781693
1.0,0.5,0.05,0.01,200,0.939698257330805,0.8699500192322374,7.787818431854248,ok,0.9188702307620102,0.7969949795667259,0.8939848473679761,0.9586629365086555,0.9550440806001425,0.939366302780807,0.9057197094336152
1.0,0.5,0.05,0.05,50,0.9461487900633365,0.8699481902372481,9.58533763885498,ok,0.9185679731068114,0.798079931387129,0.893196666217804,0.962502562046051,0.9596868940293789,0.9390220772996545,0.9233836268782616
1.0,0.5,0.05,0.05,100,0.9530626424066722,0.8717868319651157,9.030579566955566,ok,0.9186188481576866,0.8038121445981057,0.8929295031395549,0.9610371268391609,0.9619023783206939,0.9556659565716982,0.9336451078951359
1.0,0.5,0.05,0.05,200,0.9441729768253863,0.8705796117528332,8.769955396652222,ok,0.9188702307620102,0.799597221015054,0.8932713834814352,0.9286527775228024,0.9582160965651274,0.9593033239841461,0.9305197092294692
1.0,0.5,0.05,0.1,50,0.9438656758570577,0.8701805595905429,8.195563316345215,ok,0.9188193557111353,0.7978431530719502,0.8938791699885431,0.9618157749176025,0.9585693020448088,0.9356988995810971,0.9193787268847227
1.0,0.5,0.05,0.1,100,0.9516671455055475,0.871865665938193,8.268213033676147,ok,0.9188702307620102,0.8036370075027575,0.8930897595498113,0.9601859832406044,0.9607284749597311,0.9536119472533464,0.9321421765685082
1.0,0.5,0.05,0.1,200,0.9425446768850089,0.8709942752764923,8.09757137298584,ok,0.9191754810672605,0.8006928129760944,0.893114531786122,0.9260638413727283,0.9571889539510011,0.9578637163788081,0.9290621958374977
1.0,0.5,0.1,0.01,50,0.9038991571308799,0.8722773545563766,8.144932985305786,ok,0.91856498045676,0.8033083008143607,0.894958782398009,0.9606671680808068,0.9493519412130117,0.8133797738040739,0.8921977454256267
1.0,0.5,0.1,0.01,100,0.9232844192882476,0.8679530327658624,7.743082284927368,ok,0.9188702307620102,0.7907377320971639,0.8942511354384131,0.9614951553940773,0.955415055796504,0.9182299440178322,0.8579975219445769
1.0,0.5,0.1,0.01,200,0.9371455254894682,0.8710498593656911,8.654996633529663,ok,0.9223267415714622,0.7942267097036748,0.8965961268219361,0.9564159473180771,0.9550918315798044,0.9355169197488576,0.9015574033111334
1.0,0.5,0.1,0.05,50,0.9447729099089046,0.870664663646079,10.25139594078064,ok,0.9188193557111353,0.7998333273261944,0.8933413079009073,0.9631889057159424,0.9594040018469095,0.9349312274134718,0.921567504659295
1.0,0.5,0.1,0.05,100,0.9512174520641565,0.8724833257919409,9.263041496276855,ok,0.9185679731068114,0.8057922447191999,0.8930897595498113,0.959481834590435,0.9614576497972012,0.9535178686082363,0.9304124552607537
1.0,0.5,0.1,0.05,200,0.9447331583201886,0.8714401597215544,8.977112293243408,ok,0.9188193557111353,0.802406465494649,0.8930946579588791,0.9328018729686737,0.958261545613408,0.9574506191760301,0.9304185955226422
1.0,0.5,0.1,0.1,50,0.9421013728482066,0.8705318585218441,9.124796867370605,ok,0.9188193557111353,0.7995341905029947,0.8932420293514024,0.9623895124793053,0.957765238404274,0.93113038210175,0.9171203584074974
1.0,0.5,0.1,0.1,100,0.9495760064534843,0.8724186582602623,7.881719589233398,ok,0.9188193557111353,0.8051496208610633,0.8932869982085885,0.9586963866949081,0.9602748477011919,0.9514349839687347,0.9278978074491024
1.0,0.5,0.1,0.1,200,0.9432940996140242,0.8713275004876375,7.585257530212402,ok,0.9188193557111353,0.8020496340975738,0.8931135116542034,0.9314239394664764,0.9571412485986948,0.9558102733641863,0.9288009370267392
1.0,1.0,0.0,0.01,50,0.9063634901926563,0.8737292666044091,8.723247766494751,ok,0.9222335335778749,0.8039475909020155,0.895006675333337,0.964271899163723,0.9396173110865057,0.8495908712184755,0.8719738793019205
1.0,1.0,0.0,0.01,100,0.9284066424865741,0.8678934316915771,7.8851165771484375,ok,0.9188702307620102,0.7898864129844007,0.8949236513283202,0.9642503932714462,0.9505275444239378,0.9065151894139126,0.8923334428369999
1.0,1.0,0.0,0.01,200,0.940156992097618,0.8705828995982009,8.05112624168396,ok,0.9182484273816715,0.79583128743659,0.8976689839763411,0.9588677371740342,0.9540858388096094,0.9395645360397175,0.9081098563671112
1.0,1.0,0.0,0.05,50,0.9474405313315801,0.8705783733305824,10.774561405181885,ok,0.9185679731068114,0.799906447164184,0.8932606997207516,0.9629818905591965,0.9610917458385229,0.9405621191542596,0.9251263697743416
1.0,1.0,0.0,0.05,100,0.9530600044392049,0.8710485925262136,9.341314792633057,ok,0.9191754810672605,0.8008435547130484,0.8931267417983321,0.9603370615839958,0.9616803515851498,0.9566176000982523,0.9336050044894219
1.0,1.0,0.0,0.05,200,0.9460137828625739,0.8703832912929034,8.918671607971191,ok,0.9182951962382899,0.7993608776865684,0.8934937999538517,0.9352085181176663,0.9590770360678434,0.9591328275203704,0.9306367497444152
1.0,1.0,0.0,0.1,50,0.9455372757995502,0.8707810408238951,7.88462495803833,ok,0.9188193557111353,0.7997237822923687,0.8937999844681812,0.9622205984592438,0.9599567948207259,0.9380489109866321,0.9219227989315987
1.0,1.0,0.0,0.1,100,0.95180939232558,0.8707589638004344,6.149357080459595,ok,0.9191754810672605,0.8000116507842313,0.8930897595498113,0.9596411668658257,0.9606047267466784,0.9547405786365271,0.9322510970532895
1.0,1.0,0.0,0.1,200,0.9446676615364851,0.8702749065392453,7.057855129241943,ok,0.9182951962382899,0.7994397638296349,0.8930897595498113,0.9335695806145669,0.9582870714366436,0.9577817225903272,0.9290322715044022
1.0,1.0,0.05,0.01,50,0.9096733655593126,0.8709392699415064,6.7399632930755615,ok,0.9217701086618882,0.7975309789408096,0.8935167222218217,0.9662660861611366,0.9383848629519344,0.8398639421272092,0.89417857099697
1.0,1.0,0.05,0.01,100,0.9286792638537008,0.8694246141372903,5.937224864959717,ok,0.9189240984629368,0.7946268149678053,0.8947229289811288,0.9640712507367134,0.9561671783328056,0.9164680057549849,0.8780106205902993
1.0,1.0,0.05,0.01,200,0.9401301822368988,0.8700267134623015,6.102779388427734,ok,0.9188702307620102,0.7972250622569182,0.8939848473679761,0.9587006095051765,0.9551974787563086,0.9398823263496161,0.9067403143364936
1.0,1.0,0.05,0.05,50,0.9465033835908397,0.8699138937533931,8.046908140182495,ok,0.9185679731068114,0.7981742805943409,0.892999427559027,0.9625855270028114,0.9598715447708964,0.9395797981508076,0.9239766644388437
1.0,1.0,0.05,0.05,100,0.953193445686251,0.8717737814639551,7.3580663204193115,ok,0.9186188481576866,0.8037729930946238,0.8929295031395549,0.9610678426027298,0.9619928692579269,0.9558822452574969,0.9338308256268502
1.0,1.0,0.05,0.05,200,0.9442483895793558,0.8705595748097193,6.703148603439331,ok,0.9188702307620102,0.7998789905275928,0.8929295031395549,0.9286993371099234,0.9582611692100763,0.9593805930614472,0.930652458935976
1.0,1.0,0.05,0.1,50,0.9442796132275835,0.8700898465665822,6.593680143356323,ok,0.9188193557111353,0.797571014000068,0.8938791699885431,0.9619085130095482,0.9587795345857739,0.9362964008413255,0.9201340044736862
1.0,1.0,0.05,0.1,100,0.9518291219994426,0.8718878659603929,6.317471981048584,ok,0.9188702307620102,0.8037036075693574,0.8930897595498113,0.9602248249650002,0.9608335812240839,0.9538750678449869,0.9323830139636994
1.0,1.0,0.05,0.1,200,0.9426470286380499,0.8709712375176055,6.336254596710205,ok,0.9191754810672605,0.800623699699434,0.893114531786122,0.9261237265318633,0.9572453384399414,0.9579714746251702,0.929247574955225
1.0,1.0,0.1,0.01,50,0.9044555051836077,0.8722514717830046,6.327210903167725,ok,0.9188702307620102,0.80350537776897,0.8943788068180333,0.9606907134652137,0.9494901503399015,0.8140253939495924,0.8936157629797236
1.0,1.0,0.1,0.01,100,0.9239610280436463,0.8682154409230073,6.0764124393463135,ok,0.9191754810672605,0.7912197062633486,0.8942511354384131,0.9615678080916404,0.955585514202714,0.9188868041653186,0.8598039857149125
1.0,1.0,0.1,0.01,200,0.9376947185466997,0.870132624548554,5.88553261756897,ok,0.919121613366334,0.7948773721161688,0.896398888163159,0.9565005432367325,0.9552617276757955,0.9360219946354628,0.9029946086388081
1.0,1.0,0.1,0.05,50,0.9451861791331322,0.8707123917014911,8.076056480407715,ok,0.9188193557111353,0.800318391834311,0.892999427559027,0.9632641146779061,0.9596112987697124,0.9355958951339126,0.9222734079509973
1.0,1.0,0.1,0.05,100,0.9513983243945986,0.8723165029506994,7.1453588008880615,ok,0.9185679731068114,0.8052917761954754,0.8930897595498113,0.9595385869145393,0.9615535438805819,0.9537756627127528,0.9307255040705203
1.0,1.0,0.1,0.05,200,0.9448288494944572,0.8714837669080188,7.01607871055603,ok,0.9188193557111353,0.8025372870540419,0.8930946579588791,0.9328311286568641,0.9583274444490671,0.9575859884172678,0.9305708364546299
1.0,1.0,0.1,0.1,50,0.9425770018214243,0.870282679472067,6.573614597320557,ok,0.9188193557111353,0.7993044048329531,0.8927242778721125,0.9624692319631577,0.9579982333816588,0.9318722425519954,0.9179682993888855
1.0,1.0,0.1,0.1,100,0.9497986789681018,0.8723819213472371,6.362542629241943,ok,0.9188193557111353,0.805236648780765,0.8930897595498113,0.958760863006115,0.960383315756917,0.9517347456663847,0.9283157914429903
1.0,1.0,0.1,0.1,200,0.9434150243364274,0.8712688868424556,6.031139135360718,ok,0.9188193557111353,0.8018737931620282,0.8931135116542034,0.9314540151953697,0.9572235041260719,0.9559798727482557,0.9290027052760125
